"county","year","cohort","treated","age","female","region","ssb_oz"
7,2010,2015,0,47.4656651313424,0,"West",11.2446002373759
8,2010,2013,0,67.2726940288485,0,"South",9.05631645493249
9,2010,2015,0,54.2216848174762,0,"South",8.49081432097343
10,2010,2017,0,64.8186962090932,0,"South",11.8447646987842
11,2010,2013,0,64.061755483254,0,"Midwest",11.1423069749184
12,2010,2015,0,26.3128325736039,0,"South",10.5342967080482
13,2010,2017,0,42.1990567546485,1,"Midwest",11.2968836810158
14,2010,0,0,39.3705921523682,1,"South",12.5819835877915
15,2010,0,0,51.7668312173815,1,"West",8.65856110956731
16,2010,2017,0,59.0456995847185,1,"South",13.7819364496814
17,2010,2013,0,63.6453069023914,1,"Northeast",14.452977873921
18,2010,0,0,34.8266282175512,0,"West",12.7751048366544
19,2010,2013,0,49.1766230981974,1,"South",9.26447071653359
20,2010,2017,0,61.7487889017724,0,"Northeast",12.9386699184251
21,2010,2017,0,46.339829877556,0,"South",14.2299894446883
22,2010,2017,0,28.2461349997746,0,"Midwest",8.90738777701651
23,2010,2013,0,38.2704284078399,1,"Midwest",12.9632693033152
24,2010,0,0,32.2779917409228,1,"Midwest",16.44355632834
25,2010,2013,0,33.2573958721016,1,"Northeast",14.6638146941711
26,2010,2013,0,33.8763036362997,1,"South",11.984325986079
27,2010,2015,0,53.6289543093978,0,"Midwest",14.089193944381
28,2010,2015,0,66.0367830929135,0,"West",12.5749002458696
29,2010,2015,0,28.6992425445842,1,"West",12.9697485473494
30,2010,2015,0,69.3048524126002,1,"West",9.84807892319459
31,2010,2015,0,24.4211460259059,1,"Midwest",11.849871544456
32,2010,2013,0,72.2107458880687,0,"Northeast",18.679186400204
33,2010,2017,0,62.2445429405374,0,"Midwest",16.1126889664536
34,2010,2015,0,55.3324872921202,1,"Northeast",12.3655405828197
35,2010,2017,0,47.4894409246548,1,"Northeast",11.4896964831097
36,2010,0,0,46.9545030437856,1,"West",8.66101388331673
37,2010,0,0,43.2043912322433,1,"West",8.70716258912156
38,2010,0,0,40.8544462975293,1,"West",11.7050486464143
39,2010,2013,0,19.5373173578853,1,"South",13.4155271799746
40,2010,2015,0,41.8852825075443,1,"South",12.7236843426196
1,2011,0,0,35.5385329920376,1,"West",7.9983786647044
2,2011,0,0,54.8736413486185,1,"Northeast",14.7377317486109
3,2011,2013,0,40.6009525397213,0,"Northeast",9.80401032418025
4,2011,2017,0,32.7856906438645,1,"Northeast",9.5932264590072
5,2011,2017,0,51.5945008481798,0,"South",10.6164869070836
6,2011,0,0,35.3721525761108,0,"West",12.5170602063456
7,2011,2015,0,26.0430601141457,1,"West",8.5570953521792
8,2011,2013,0,32.9194027709467,0,"South",5.72945079986941
9,2011,2015,0,33.7969385134793,1,"South",9.13124079082936
10,2011,2017,0,53.8778136744569,0,"South",13.7475752199172
11,2011,2013,0,34.7143618289508,1,"Midwest",12.5707145316965
12,2011,2015,0,31.6265564407966,1,"South",16.0326197110711
13,2011,2017,0,48.8859587270234,1,"Midwest",7.11809430833899
14,2011,0,0,56.7638480684728,1,"South",14.3046969786667
15,2011,0,0,63.325010493203,0,"West",12.5692107714632
16,2011,2017,0,38.6459189680283,0,"South",14.9672025341558
17,2011,2013,0,18,0,"Northeast",17.455505015808
18,2011,0,0,44.0204312054669,0,"West",7.94817909416684
19,2011,2013,0,37.2646159582041,1,"South",8.2206608294538
20,2011,2017,0,32.7254408662373,1,"Northeast",9.22115914227991
21,2011,2017,0,23.857141212047,1,"South",11.8626294600941
22,2011,2017,0,18,1,"Midwest",12.0262144164691
23,2011,2013,0,33.4393450420329,1,"Midwest",12.3752208521888
24,2011,0,0,28.3089709947433,0,"Midwest",11.2056849183473
25,2011,2013,0,40.0681073734177,0,"Northeast",12.5124744181418
26,2011,2013,0,49.013326835972,0,"South",12.3592681953631
27,2011,2015,0,42.3501427366395,1,"Midwest",12.8809275077815
28,2011,2015,0,24.7409299284023,1,"West",12.5457797227011
29,2011,2015,0,37.6656122867297,0,"West",13.700744014005
30,2011,2015,0,33.7503895161072,0,"West",10.5252690235987
31,2011,2015,0,34.783502082184,0,"Midwest",13.2939271548227
32,2011,2013,0,33.4379717473145,1,"Northeast",14.6381905923876
33,2011,2017,0,38.689585657252,1,"Midwest",10.9380192018154
34,2011,2015,0,44.3013632792195,1,"Northeast",10.730344765004
35,2011,2017,0,55.350940306534,0,"Northeast",13.5281200939665
36,2011,0,0,50.7249140091389,1,"West",13.2662383406622
37,2011,0,0,26.2785971392391,1,"West",4.8879751591125
38,2011,0,0,39.3044466585562,0,"West",7.84492018117112
39,2011,2013,0,31.8197870495599,0,"South",13.157296703213
40,2011,2015,0,40.6825580675579,1,"South",6.82659987590146
1,2012,0,0,18,1,"West",11.4946891992616
2,2012,0,0,36.8110239368358,0,"Northeast",11.8013663152534
3,2012,2013,0,30.8093232668318,0,"Northeast",10.2477490710932
4,2012,2017,0,32.6498461614143,0,"Northeast",9.84678367398437
5,2012,2017,0,18,0,"South",10.3490507913952
6,2012,0,0,54.0305809851605,1,"West",8.70667126036583
7,2012,2015,0,51.1482959683081,1,"West",9.51192925709607
8,2012,2013,0,52.59027378725,0,"South",10.9595531729078
9,2012,2015,0,26.8539281500578,1,"South",13.5732236774627
10,2012,2017,0,41.7665349122525,1,"South",9.19048350607222
11,2012,2013,0,32.5005213464823,0,"Midwest",10.7321357040517
12,2012,2015,0,26.7610409386872,0,"South",19.6683529717615
13,2012,2017,0,36.297069999786,0,"Midwest",13.1099424886875
14,2012,0,0,58.873772925128,0,"South",13.225670602806
15,2012,0,0,59.2121509198569,0,"West",12.2609827122021
16,2012,2017,0,43.8865316998391,0,"South",6.61475729084352
17,2012,2013,0,61.0973275359472,0,"Northeast",12.9731362596375
18,2012,0,0,50.1345423104719,0,"West",10.1949161033749
19,2012,2013,0,58.9053945794244,0,"South",14.6036886956258
20,2012,2017,0,22.6245336869496,0,"Northeast",10.6278798887573
21,2012,2017,0,18,0,"South",8.8923045535936
22,2012,2017,0,18,1,"Midwest",9.10280825250548
23,2012,2013,0,34.3005495452167,1,"Midwest",12.5661168504111
24,2012,0,0,26.1174244092307,0,"Midwest",12.567347622526
25,2012,2013,0,40.5944581071988,1,"Northeast",8.64584055527275
26,2012,2013,0,42.186255346676,1,"South",10.019021326561
27,2012,2015,0,34.1844037431725,1,"Midwest",10.8165465911969
28,2012,2015,0,23.0193600572515,1,"West",10.134075025121
29,2012,2015,0,32.1037797856654,1,"West",10.158515218566
30,2012,2015,0,18.5804286217285,0,"West",11.3750752292231
31,2012,2015,0,61.4112502267486,1,"Midwest",4.68324086515149
32,2012,2013,0,32.7772462694082,0,"Northeast",9.32855989035083
33,2012,2017,0,45.4924591332747,1,"Midwest",9.60460812721028
34,2012,2015,0,29.7756719261295,1,"Northeast",6.77048594179163
35,2012,2017,0,55.5403323678461,1,"Northeast",9.69594667037441
36,2012,0,0,42.3321662236213,0,"West",13.4603014276453
37,2012,0,0,18,0,"West",9.37111461399555
38,2012,0,0,18,0,"West",12.0122734166616
39,2012,2013,0,30.0326459965342,1,"South",9.21203189480451
40,2012,2015,0,44.192523668654,1,"South",7.4901626231437
1,2013,0,0,33.8227216138946,0,"West",11.2986836114805
2,2013,0,0,19.3884559865342,0,"Northeast",19.870758061805
3,2013,2013,1,18,1,"Northeast",7.12396694143165
4,2013,2017,0,55.1158145946494,0,"Northeast",5.99278503472902
5,2013,2017,0,39.1838979424303,0,"South",12.7847805635736
6,2013,0,0,30.774827173922,0,"West",11.7373198981836
7,2013,2015,0,24.7664742748445,0,"West",9.88712733063736
8,2013,2013,1,39.1483578476627,1,"South",11.5222866627643
9,2013,2015,0,18,0,"South",9.45850898034402
10,2013,2017,0,34.8219862698056,0,"South",11.177104691855
11,2013,2013,1,18,0,"Midwest",14.7840475089937
12,2013,2015,0,24.3975416491906,0,"South",13.0550637325041
13,2013,2017,0,44.6911763551117,0,"Midwest",10.5034015589082
14,2013,0,0,18,1,"South",8.4664602136739
15,2013,0,0,29.7891513198086,0,"West",7.40698185133954
16,2013,2017,0,18,0,"South",11.1035907352594
17,2013,2013,1,30.5347332224479,0,"Northeast",11.9631110707713
18,2013,0,0,42.4200604321101,0,"West",9.04418513490653
19,2013,2013,1,20.6440316591765,1,"South",11.8637105207395
20,2013,2017,0,41.7150583269315,1,"Northeast",5.4375491037866
21,2013,2017,0,49.4938571159503,1,"South",8.15923221811854
22,2013,2017,0,48.1428972050636,1,"Midwest",7.30785654160899
23,2013,2013,1,34.7582011374274,0,"Midwest",6.98028862177909
24,2013,0,0,28.5724933600413,1,"Midwest",13.1370171029444
25,2013,2013,1,52.7704764677421,1,"Northeast",10.4212710301443
26,2013,2013,1,46.0161145302663,1,"South",5.47330930078928
27,2013,2015,0,47.6770965136363,1,"Midwest",11.4864983416064
28,2013,2015,0,51.9582216024048,0,"West",9.95145226668662
29,2013,2015,0,36.5700890624798,0,"West",10.6464502353099
30,2013,2015,0,33.4743862809452,0,"West",13.1696806065612
31,2013,2015,0,44.0197503537048,0,"Midwest",10.5669638110399
32,2013,2013,1,20.8824526395951,0,"Northeast",12.7276484402354
33,2013,2017,0,18,1,"Midwest",13.3092487164563
34,2013,2015,0,27.6995268396529,1,"Northeast",10.5431223854082
35,2013,2017,0,31.4680814147409,1,"Northeast",12.7743362362254
36,2013,0,0,25.7855470077859,0,"West",14.72460214721
37,2013,0,0,18,0,"West",12.8879859051163
38,2013,0,0,32.1913078403246,1,"West",12.6187357416472
39,2013,2013,1,18,1,"South",8.69302936244189
40,2013,2015,0,65.757504523808,0,"South",7.85741933520318
1,2014,0,0,60.8116076782988,1,"West",8.70990554213241
2,2014,0,0,24.4522199425801,1,"Northeast",12.1855896516414
3,2014,2013,1,47.8964395235165,1,"Northeast",7.43079285553138
4,2014,2017,0,46.8239671444074,0,"Northeast",6.72964927163186
5,2014,2017,0,42.3417436699182,1,"South",9.87851667246296
6,2014,0,0,35.2702811232204,1,"West",15.2935346858443
7,2014,2015,0,30.4769005079117,1,"West",9.7651453003874
8,2014,2013,1,70.1275286271864,0,"South",11.0819596591432
9,2014,2015,0,48.2557407385741,0,"South",10.4034131197206
10,2014,2017,0,32.4996709776393,1,"South",13.0263500256369
11,2014,2013,1,26.512499202669,0,"Midwest",12.8858458806664
12,2014,2015,0,18,0,"South",13.3245322604942
13,2014,2017,0,50.9313449276446,0,"Midwest",10.5636673484692
14,2014,0,0,55.1397435884601,0,"South",11.2864423131836
15,2014,0,0,26.3529731976528,1,"West",8.41641551957654
16,2014,2017,0,42.7629264100299,0,"South",5.31944010461713
17,2014,2013,1,45.3273408532055,0,"Northeast",12.8027179184401
18,2014,0,0,61.976662479611,0,"West",7.27184058910049
19,2014,2013,1,32.3647620176435,0,"South",11.1383206554009
20,2014,2017,0,36.4075138072596,1,"Northeast",8.4495102776298
21,2014,2017,0,55.2015734983961,1,"South",13.1396695187468
22,2014,2017,0,53.3874314458679,1,"Midwest",8.68506431293963
23,2014,2013,1,43.3402076138083,0,"Midwest",9.74408769775082
24,2014,0,0,44.8805154751214,0,"Midwest",14.3740439489814
25,2014,2013,1,39.7435332258218,1,"Northeast",6.1963539364315
26,2014,2013,1,74.4264142680327,1,"South",11.9110757592844
27,2014,2015,0,28.4894369223999,0,"Midwest",14.6695063220012
28,2014,2015,0,32.19552677513,0,"West",10.148970573371
29,2014,2015,0,31.3083673189333,0,"West",11.3809424732918
30,2014,2015,0,33.5907521704284,1,"West",3.60439385507947
31,2014,2015,0,46.8368386404264,0,"Midwest",8.8289988587779
32,2014,2013,1,43.3231390686911,1,"Northeast",8.61805824883091
33,2014,2017,0,19.0832456682615,0,"Midwest",12.5641402082451
34,2014,2015,0,39.9110408074831,1,"Northeast",7.02645737175121
35,2014,2017,0,42.9373987207888,1,"Northeast",8.75346690469154
36,2014,0,0,44.6421782925471,0,"West",15.8328550222767
37,2014,0,0,24.4069541876356,0,"West",12.2374629571494
38,2014,0,0,55.8872666612108,1,"West",10.8492457225322
39,2014,2013,1,18,1,"South",5.97533982631765
40,2014,2015,0,30.2130460595575,0,"South",13.5917886615185
1,2015,0,0,71.9346615164593,0,"West",10.0440209383138
2,2015,0,0,45.8080213377734,0,"Northeast",7.21818073098735
3,2015,2013,1,18,0,"Northeast",8.09089991268192
4,2015,2017,0,46.8197163320251,1,"Northeast",7.86028154682613
5,2015,2017,0,71.3108248460387,0,"South",5.97720704176278
6,2015,0,0,69.0313295018318,0,"West",11.2347509790624
7,2015,2015,1,25.2568913484462,1,"West",10.2394391004476
8,2015,2013,1,65.6210245190908,1,"South",11.4861534757824
9,2015,2015,1,18,1,"South",9.98657432287168
10,2015,2017,0,35.9733948883671,1,"South",7.9662561894093
11,2015,2013,1,18,0,"Midwest",14.1336896083562
12,2015,2015,1,56.7640905578222,0,"South",17.5041171817062
13,2015,2017,0,52.2853930860232,0,"Midwest",12.9503749017435
14,2015,0,0,29.7762378979727,1,"South",11.9471039885398
15,2015,0,0,45.8031111182236,0,"West",14.0483634132254
16,2015,2017,0,26.4051547237081,0,"South",8.39299567731578
17,2015,2013,1,23.6380768965189,1,"Northeast",3.14006341730098
18,2015,0,0,39.8501250171954,1,"West",4.14952470428693
19,2015,2013,1,53.5969575385223,1,"South",1.9645052131785
20,2015,2017,0,51.753331509775,1,"Northeast",15.5505413233897
21,2015,2017,0,29.2848749063033,1,"South",11.3651751116999
22,2015,2017,0,44.0112128425146,1,"Midwest",6.36322764608723
23,2015,2013,1,19.1314962593104,0,"Midwest",12.9516499505726
24,2015,0,0,22.0880639179258,1,"Midwest",11.1221839752446
25,2015,2013,1,47.4029574394299,1,"Northeast",8.95166599833338
26,2015,2013,1,46.9086204298636,0,"South",12.5680568594905
27,2015,2015,1,45.8416936807406,0,"Midwest",8.59284894233197
28,2015,2015,1,24.5885497090181,0,"West",12.2301646534628
29,2015,2015,1,41.2043713789906,0,"West",9.5782213728865
30,2015,2015,1,28.8850616887873,1,"West",9.83461696021364
31,2015,2015,1,51.9863312818652,0,"Midwest",11.9336601355986
32,2015,2013,1,22.3300798927542,0,"Northeast",12.0291796908157
33,2015,2017,0,44.9492534978756,1,"Midwest",7.67871290008518
34,2015,2015,1,42.2150647875345,0,"Northeast",9.29364361373135
35,2015,2017,0,33.7114001922501,1,"Northeast",8.20242216155324
36,2015,0,0,38.9555881428368,0,"West",17.9028875826198
37,2015,0,0,37.401661408188,0,"West",14.8698962973828
38,2015,0,0,35.0053359783339,0,"West",5.92101637596073
39,2015,2013,1,38.0507525066006,0,"South",14.972816743191
40,2015,2015,1,30.9710058983972,0,"South",14.2717469822482
1,2016,0,0,22.2430899349166,1,"West",14.047258791697
2,2016,0,0,55.5159598032938,0,"Northeast",11.264286204771
3,2016,2013,1,24.4410389708259,0,"Northeast",7.96677053027381
4,2016,2017,0,48.7549608425267,0,"Northeast",12.183820681727
5,2016,2017,0,41.0709705521794,1,"South",13.3649766731881
6,2016,0,0,47.4113479542965,0,"West",11.7969647353902
7,2016,2015,1,60.3397336138494,0,"West",9.16977258233358
8,2016,2013,1,39.4377377956383,0,"South",14.0705071067368
9,2016,2015,1,49.8853681846644,0,"South",13.9869779632416
10,2016,2017,0,47.1749410477988,0,"South",9.69834008101358
11,2016,2013,1,35.8383401762892,0,"Midwest",11.2052335106325
12,2016,2015,1,18,1,"South",6.13118159225237
13,2016,2017,0,30.4007825497358,1,"Midwest",12.9078004753805
14,2016,0,0,53.3343496034667,1,"South",17.828941411867
15,2016,0,0,80,0,"West",7.38139506299208
16,2016,2017,0,19.6787029279216,1,"South",8.94033973148389
17,2016,2013,1,38.6139314658039,0,"Northeast",10.2297687730109
18,2016,0,0,79.4350656247688,0,"West",11.7617470688762
19,2016,2013,1,61.9068497252209,1,"South",11.6131057423762
20,2016,2017,0,49.2564178184191,0,"Northeast",15.2196722317215
21,2016,2017,0,26.4758044782256,0,"South",13.5000244426739
22,2016,2017,0,28.7985322963264,1,"Midwest",9.27077857316877
23,2016,2013,1,61.4947013003837,0,"Midwest",10.3045629974997
24,2016,0,0,18.3783770179968,1,"Midwest",9.94091217500666
25,2016,2013,1,61.6256010423791,0,"Northeast",10.0696456369869
26,2016,2013,1,52.5016247436336,1,"South",7.58703383603451
27,2016,2015,1,38.7588444693681,1,"Midwest",9.8861662900354
28,2016,2015,1,60.3269634920982,0,"West",5.8108063683445
29,2016,2015,1,50.4303238954929,0,"West",10.2464646927963
30,2016,2015,1,54.5078739270077,0,"West",15.9704512869599
31,2016,2015,1,30.6357500650408,1,"Midwest",11.9625759285167
32,2016,2013,1,53.7345930006891,1,"Northeast",9.0560170184178
33,2016,2017,0,34.1625255196718,0,"Midwest",16.4290708403096
34,2016,2015,1,31.9812201034016,1,"Northeast",8.60718681019702
35,2016,2017,0,44.5165362104505,0,"Northeast",7.23280324186707
36,2016,0,0,36.8772816161987,1,"West",11.8242026134916
37,2016,0,0,33.2881508108913,1,"West",3.65241044893371
38,2016,0,0,39.6879950486721,1,"West",2.59499995364172
39,2016,2013,1,18,1,"South",9.96288866299114
40,2016,2015,1,50.4369747483145,1,"South",10.1278886220896
1,2017,0,0,47.238190475373,0,"West",14.2917547147264
2,2017,0,0,34.5310846409327,0,"Northeast",11.4202271183522
3,2017,2013,1,36.951980245826,0,"Northeast",9.88678496352227
4,2017,2017,1,48.8811550013428,0,"Northeast",12.6412935142939
5,2017,2017,1,60.3895184212467,1,"South",8.27793445827145
6,2017,0,0,49.0470830537973,1,"West",9.02238285842954
7,2017,2015,1,28.5459555393963,1,"West",11.3932854992143
8,2017,2013,1,18.7437536097519,1,"South",5.32186015804303
9,2017,2015,1,25.2705355051718,1,"South",7.16354327255929
10,2017,2017,1,18,1,"South",5.5511296335653
11,2017,2013,1,48.2426205472806,1,"Midwest",6.6705485692973
12,2017,2015,1,39.2041206237369,0,"South",6.12040314504418
13,2017,2017,1,35.0453365772698,0,"Midwest",10.2823695366839
14,2017,0,0,50.6399504974224,1,"South",7.87314849792113
15,2017,0,0,44.7576877473198,0,"West",13.9758340554404
16,2017,2017,1,63.8014791475923,1,"South",9.77210167449076
17,2017,2013,1,58.3379355986387,0,"Northeast",11.8720093812865
18,2017,0,0,46.3517855612287,0,"West",11.5128669027916
19,2017,2013,1,35.6454192659023,0,"South",2.14145362366755
20,2017,2017,1,51.7453994988702,1,"Northeast",9.11630929347292
21,2017,2017,1,46.2678384480298,0,"South",13.186603645722
22,2017,2017,1,55.6240510089821,1,"Midwest",4.5650671700918
23,2017,2013,1,27.6000872974791,0,"Midwest",7.4955465697723
24,2017,0,0,18,1,"Midwest",9.87428149417821
25,2017,2013,1,18,0,"Northeast",3.21611578779848
26,2017,2013,1,25.5318126968435,1,"South",6.21061002127844
27,2017,2015,1,42.7324637677675,1,"Midwest",8.84413528949001
28,2017,2015,1,22.5050937011469,1,"West",10.8894577179808
29,2017,2015,1,38.5112318583112,0,"West",13.0387881083318
30,2017,2015,1,38.3333762833718,1,"West",7.28315814558625
31,2017,2015,1,28.4416791703212,1,"Midwest",11.6877751582811
32,2017,2013,1,49.4451969268397,0,"Northeast",8.69076288950581
33,2017,2017,1,22.0057220906491,1,"Midwest",11.4986830490499
34,2017,2015,1,18,0,"Northeast",17.1895753201213
35,2017,2017,1,20.7906111265406,0,"Northeast",11.6691239734686
36,2017,0,0,27.4136267088675,0,"West",13.8101251015759
37,2017,0,0,30.5364256123822,1,"West",14.5011824199909
38,2017,0,0,51.1142639267385,1,"West",8.55494183556401
39,2017,2013,1,37.7687005161029,0,"South",10.9401107453189
40,2017,2015,1,41.0034825442799,0,"South",11.6982127306082
1,2018,0,0,43.5111893048883,0,"West",10.5796822365611
2,2018,0,0,45.5811510086646,1,"Northeast",7.78344905993026
3,2018,2013,1,18,1,"Northeast",7.14559189451514
4,2018,2017,1,46.1100523716578,0,"Northeast",18.2447600345438
5,2018,2017,1,38.490360702488,0,"South",8.30324523490782
6,2018,0,0,40.5254428439263,1,"West",10.2374614034814
7,2018,2015,1,56.209414008294,1,"West",7.16458372688978
8,2018,2013,1,53.8775383109165,1,"South",2.40457927394954
9,2018,2015,1,36.4150166193046,0,"South",10.7633428374234
10,2018,2017,1,27.1160261287784,1,"South",10.9565152984437
11,2018,2013,1,65.3027095048201,1,"Midwest",6.56556299342783
12,2018,2015,1,30.7940714973913,0,"South",8.40089381610755
13,2018,2017,1,54.3843731972037,1,"Midwest",11.3830431537145
14,2018,0,0,49.0323755755718,1,"South",7.54094755981719
15,2018,0,0,18,1,"West",10.9815334795609
16,2018,2017,1,49.7067488567531,0,"South",9.15001799544488
17,2018,2013,1,31.9648608574757,1,"Northeast",8.2361360857755
18,2018,0,0,52.7058577165069,0,"West",8.06603011629347
19,2018,2013,1,30.2745904985224,0,"South",8.68725946515137
20,2018,2017,1,52.3905689186379,1,"Northeast",5.50516331696014
21,2018,2017,1,42.55309949809,0,"South",10.7202254900112
22,2018,2017,1,42.3901252474138,0,"Midwest",8.60166359077332
